"","Lon_Deg","Lat_Deg","Temp","Prec","Author","Year","Title","Journal","Doi","URL","Human","No access","Lat_Min","Lat_Sec","Lat_NS","Lon_Min","Lon_Sec","Lon_EW","Location","Habitat","Target_Habitat","Experiment","Sample_Diameter_mm","Sample_Area_mm2","Sample_Depth_mm","Sample_Volume_mm3","Sample_Weight_g","Number_Sites","Samples_Per_Site","Total_Number_Samples","Method","Method_Volume_mm3","Method_Volume_Fraction","Method_Weight_g","Total_Seeds","Total_Species","Seed_ density_m2","Seed_density_litre","Pos_Species","Neg_Species","Comments","Action required"
"941",-42.85,-20.75,203,1253,"Rodrigues, BD; Martins, SV; Leite, HG","2010","EVALUATION OF THE LITTER AND SOIL SEED BANK TRANSPOSITION AS A FOREST RESTORATION OF DEGRADED AREAS METHODOLOGY","REVISTA ARVORE","10.1590/S0100-67622010000100008","http://doi.org/10.1590/S0100-67622010000100008","AA",NA,45,0,"S",51,0,"W","Viçosa, Brazil","Forest",NA,"1",NA,"1000000","50",NA,NA,"1","10",NA,"Field",NA,NA,NA,1191,45,NA,NA,NA,NA,NA,NA
"942",115.833333333333,40.45,94,464,"Hong, JM; Liu, S; Shi, GP; Zhang, YQ","2012","Soil seed bank techniques for restoring wetland vegetation diversity in Yeyahu Wetland, Beijing","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2012.01.004","http://doi.org/10.1016/j.ecoleng.2012.01.004","JP",NA,27,0,"N",50,0,"E","Yeyahu wetland reserve, China","Wetland",NA,NA,"50",NA,"100",NA,NA,"12","15","180","Greenhouse",NA,NA,NA,NA,27,24831,NA,NA,NA,"Only numbers from seed bank study",NA
"943",-6.4,37.0333333333333,180,528,"del Cacho, M; Lloret, F","2012","Resilience of Mediterranean shrubland to a severe drought episode: the role of seed bank and seedling emergence","PLANT BIOLOGY","10.1111/j.1438-8677.2011.00523.x","http://doi.org/10.1111/j.1438-8677.2011.00523.x","JP",NA,2,39,"N",24,2,"W","Donana national park, Spain","Grassland",NA,NA,"80",NA,"30",NA,NA,"18","12","216","Greenhouse",NA,NA,NA,2551,35,NA,NA,NA,NA,"Only seed bank study; Coordinates in ms wrong, replaced with Doñana centroid location",NA
"944",-8.11666666666667,42.25,136,1157,"Gonzalez-Munoz, N; Costa-Tenorio, M; Espigares, T","2012","Invasion of alien Acacia dealbata on Spanish Quercus robur forests: Impact on soils and vegetation","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.12.026","http://doi.org/10.1016/j.foreco.2011.12.026","JP",NA,15,6,"N",7,49,"W","Ourense province, NW Spain","Forest",NA,NA,"75",NA,"100",NA,NA,"3","25","75","Greenhouse",NA,NA,NA,1467,60,NA,NA,NA,2,"Quercus robur forest; exotic species",NA
"945",-8.11666666666667,42.25,136,1157,"Gonzalez-Munoz, N; Costa-Tenorio, M; Espigares, T","2012","Invasion of alien Acacia dealbata on Spanish Quercus robur forests: Impact on soils and vegetation","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.12.026","http://doi.org/10.1016/j.foreco.2011.12.026","JP",NA,15,6,"N",7,49,"W","Ourense province, NW Spain","Forest","Forest",NA,"75",NA,"100",NA,NA,"3","25","75","Greenhouse",NA,NA,NA,349,41,NA,NA,NA,5,"Invaded Quercus robur forest; exotic species",NA
"946",-8.11666666666667,42.25,136,1157,"Gonzalez-Munoz, N; Costa-Tenorio, M; Espigares, T","2012","Invasion of alien Acacia dealbata on Spanish Quercus robur forests: Impact on soils and vegetation","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.12.026","http://doi.org/10.1016/j.foreco.2011.12.026","JP",NA,15,6,"N",7,49,"W","Ourense province, NW Spain","Forest",NA,NA,"75",NA,"100",NA,NA,"3","25","75","Greenhouse",NA,NA,NA,1467,60,NA,NA,NA,2,"Quercus robur forest; exotic species",NA
"947",-8.11666666666667,42.25,136,1157,"Gonzalez-Munoz, N; Costa-Tenorio, M; Espigares, T","2012","Invasion of alien Acacia dealbata on Spanish Quercus robur forests: Impact on soils and vegetation","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.12.026","http://doi.org/10.1016/j.foreco.2011.12.026","JP",NA,15,6,"N",7,49,"W","Ourense province, NW Spain","Forest","Forest",NA,"75",NA,"100",NA,NA,"3","25","75","Greenhouse",NA,NA,NA,349,41,NA,NA,NA,5,"Invaded Quercus robur forest; exotic species",NA
"948",31,29,212,6,"Gomaa, NH","2012","Soil seed bank in different habitats of the Eastern Desert of Egypt","SAUDI JOURNAL OF BIOLOGICAL SCIENCES","10.1016/j.sjbs.2012.01.002","http://doi.org/10.1016/j.sjbs.2012.01.002","JP",NA,0,0,"N",0,0,"E","Egypt","Grassland",NA,NA,NA,"50000","50",NA,NA,"15","10","150","Greenhouse",NA,NA,NA,NA,31,172,NA,NA,NA,"Excluded salinized desert areas",NA
"949",31,29,212,6,"Gomaa, NH","2012","Soil seed bank in different habitats of the Eastern Desert of Egypt","SAUDI JOURNAL OF BIOLOGICAL SCIENCES","10.1016/j.sjbs.2012.01.002","http://doi.org/10.1016/j.sjbs.2012.01.002","JP",NA,0,0,"N",0,0,"E","Egypt","Grassland","Grassland",NA,NA,"50000","50",NA,NA,"15","10","150","Greenhouse",NA,NA,NA,NA,34,471,NA,NA,NA,"Excluded salinized desert areas",NA
"950",31,29,212,6,"Gomaa, NH","2012","Soil seed bank in different habitats of the Eastern Desert of Egypt","SAUDI JOURNAL OF BIOLOGICAL SCIENCES","10.1016/j.sjbs.2012.01.002","http://doi.org/10.1016/j.sjbs.2012.01.002","JP",NA,0,0,"N",0,0,"E","Egypt","Grassland",NA,NA,NA,"50000","50",NA,NA,"15","10","150","Greenhouse",NA,NA,NA,NA,31,172,NA,NA,NA,"Excluded salinized desert areas",NA
"951",31,29,212,6,"Gomaa, NH","2012","Soil seed bank in different habitats of the Eastern Desert of Egypt","SAUDI JOURNAL OF BIOLOGICAL SCIENCES","10.1016/j.sjbs.2012.01.002","http://doi.org/10.1016/j.sjbs.2012.01.002","JP",NA,0,0,"N",0,0,"E","Egypt","Grassland","Grassland",NA,NA,"50000","50",NA,NA,"15","10","150","Greenhouse",NA,NA,NA,NA,34,471,NA,NA,NA,"Excluded salinized desert areas",NA
"952",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland",NA,NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,39,20145,NA,30,NA,"Typical alvar species",NA
"953",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,45,9925,NA,37,NA,"Typical alvar species",NA
"954",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,46,11435,NA,38,NA,"Typical alvar species",NA
"955",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,38,3705,NA,37,NA,"Typical alvar species",NA
"956",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland",NA,NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,39,20145,NA,30,NA,"Typical alvar species",NA
"957",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,45,9925,NA,37,NA,"Typical alvar species",NA
"958",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,46,11435,NA,38,NA,"Typical alvar species",NA
"959",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,38,3705,NA,37,NA,"Typical alvar species",NA
"960",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland",NA,NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,39,20145,NA,30,NA,"Typical alvar species",NA
"961",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,45,9925,NA,37,NA,"Typical alvar species",NA
"962",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,46,11435,NA,38,NA,"Typical alvar species",NA
"963",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,38,3705,NA,37,NA,"Typical alvar species",NA
"964",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland",NA,NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,39,20145,NA,30,NA,"Typical alvar species",NA
"965",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Grassland","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,45,9925,NA,37,NA,"Typical alvar species",NA
"966",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,46,11435,NA,38,NA,"Typical alvar species",NA
"967",25.2833333333333,59.4666666666667,51,662,"Kalamees, R; Pussa, K; Zobel, K; Zobel, M","2012","Restoration potential of the persistent soil seed bank in successional calcareous (alvar) grasslands in Estonia","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2011.01169.x","http://doi.org/10.1111/j.1654-109X.2011.01169.x","AA",NA,28,0,"N",17,0,"E","Estonia","Forest","Grassland",NA,NA,"10000","50",NA,NA,"2","10",NA,"Greenhouse",NA,NA,NA,NA,38,3705,NA,37,NA,"Typical alvar species",NA
"968",-70.7,-33.45,146,345,"Figueroa, JA; Cavieres, LA","2012","The effect of heat and smoke on the emergence of exotic and native seedlings in a Mediterranean fire-free matorral of central Chile","REVISTA CHILENA DE HISTORIA NATURAL","10.4067/S0716-078X2012000100008","http://doi.org/10.4067/S0716-078X2012000100008","JP",NA,27,0,"S",42,0,"W","Andes foothills, Chile","Grassland",NA,NA,"50",NA,"50",NA,NA,"2","40","80","Greenhouse",NA,NA,NA,NA,27,1482,NA,NA,18,"Exotic species; heat shock and smoke treatment in greenhouse yet no identifiable effects on richness and density",NA
"969",-4.71666666666667,38.05,163,619,"Cespedes, B; Torres, I; Urbieta, IR; Moreno, JM","2012","Effects of changes in the timing and duration of the wet season on the germination of the soil seed bank of a seeder-dominated Mediterranean shrubland","PLANT ECOLOGY","10.1007/s11258-012-0053-1","http://doi.org/10.1007/s11258-012-0053-1","JP",NA,3,0,"N",43,0,"W","Los Puntales, Sierra Morena, southwestern Spain","Forest",NA,NA,"30",NA,"40",NA,NA,"1","3000",NA,"Greenhouse",NA,NA,NA,NA,68,9229,NA,NA,NA,"Six treatments to quantify seed bank to its fullest extent",NA
"970",-4.71666666666667,38.05,163,619,"Cespedes, B; Torres, I; Luna, B; Perez, B; Moreno, JM","2012","Soil seed bank, fire season, and temporal patterns of germination in a seeder-dominated Mediterranean shrubland","PLANT ECOLOGY","10.1007/s11258-011-9983-2","http://doi.org/10.1007/s11258-011-9983-2","AA",NA,3,0,"N",43,0,"W","Sierra Morena mountain range, southwestern Spain","Grassland",NA,NA,"60",NA,"40",NA,NA,"4","300",NA,"Greenhouse",NA,NA,"8000",42,NA,8305,NA,NA,NA,NA,NA
"971",40.3333333333333,9.33333333333333,254,624,"Tessema, ZK; de Boer, WF; Prins, HHT","2016","Changes in grass plant populations and temporal soil seed bank dynamics in a semi-arid African savanna: Implications for restoration","JOURNAL OF ENVIRONMENTAL MANAGEMENT","10.1016/j.jenvman.2016.07.057","http://doi.org/10.1016/j.jenvman.2016.07.057","ED",NA,20,0,"N",20,0,"E","wash National Park, Ethiopia","Grassland",NA,"1",NA,"1000000","100",NA,NA,"8","17","136","Greenhouse",NA,"0.33",NA,NA,87,986,NA,NA,NA,NA,NA
"972",40.3333333333333,9.33333333333333,254,624,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,20,0,"N",20,0,"E","Awash National Park, Ethiopia","Grassland",NA,NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,47,7804,NA,NA,NA,"Light grazed savannah, 1 sq-m sample surface area per sample!",NA
"973",40.3333333333333,9.33333333333333,254,624,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,20,0,"N",20,0,"E","Awash National Park, Ethiopia","Grassland","Grassland",NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,34,1765,NA,NA,NA,"Heavy grazed savannah, 1 sq-m sample surface area per sample!",NA
"974",40.3333333333333,9.33333333333333,254,624,"Tessema, ZK; de Boer, WF; Prins, HHT","2016","Changes in grass plant populations and temporal soil seed bank dynamics in a semi-arid African savanna: Implications for restoration","JOURNAL OF ENVIRONMENTAL MANAGEMENT","10.1016/j.jenvman.2016.07.057","http://doi.org/10.1016/j.jenvman.2016.07.057","ED",NA,20,0,"N",20,0,"E","wash National Park, Ethiopia","Grassland",NA,"1",NA,"1000000","100",NA,NA,"8","17","136","Greenhouse",NA,"0.33",NA,NA,87,986,NA,NA,NA,NA,NA
"975",40.3333333333333,9.33333333333333,254,624,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,20,0,"N",20,0,"E","Awash National Park, Ethiopia","Grassland",NA,NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,47,7804,NA,NA,NA,"Light grazed savannah, 1 sq-m sample surface area per sample!",NA
"976",40.3333333333333,9.33333333333333,254,624,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,20,0,"N",20,0,"E","Awash National Park, Ethiopia","Grassland","Grassland",NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,34,1765,NA,NA,NA,"Heavy grazed savannah, 1 sq-m sample surface area per sample!",NA
"977",38.6666666666667,7.78333333333333,189,743,"Tessema, ZK; de Boer, WF; Prins, HHT","2016","Changes in grass plant populations and temporal soil seed bank dynamics in a semi-arid African savanna: Implications for restoration","JOURNAL OF ENVIRONMENTAL MANAGEMENT","10.1016/j.jenvman.2016.07.057","http://doi.org/10.1016/j.jenvman.2016.07.057","ED",NA,47,0,"N",40,0,"E","Abernosa Cattle Breeding Ranch , Ethiopia","Grassland",NA,"1",NA,"1000000","100",NA,NA,"8","17","136","Greenhouse",NA,"0.33",NA,NA,82,2045,NA,NA,NA,NA,NA
"978",38.6666666666667,7.78333333333333,189,743,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,47,0,"N",40,0,"E","Abernosa Cattle Ranch, Ethiopia","Grassland",NA,NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,54,8561,NA,NA,NA,"Light grazed savannah, 1 sq-m sample surface area per sample!",NA
"979",38.6666666666667,7.78333333333333,189,743,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,47,0,"N",40,0,"E","Abernosa Cattle Ranch, Ethiopia","Grassland","Grassland",NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,43,4737,NA,NA,NA,"Heavy grazed savannah, 1 sq-m sample surface area per sample!",NA
"980",38.6666666666667,7.78333333333333,189,743,"Tessema, ZK; de Boer, WF; Prins, HHT","2016","Changes in grass plant populations and temporal soil seed bank dynamics in a semi-arid African savanna: Implications for restoration","JOURNAL OF ENVIRONMENTAL MANAGEMENT","10.1016/j.jenvman.2016.07.057","http://doi.org/10.1016/j.jenvman.2016.07.057","ED",NA,47,0,"N",40,0,"E","Abernosa Cattle Breeding Ranch , Ethiopia","Grassland",NA,"1",NA,"1000000","100",NA,NA,"8","17","136","Greenhouse",NA,"0.33",NA,NA,82,2045,NA,NA,NA,NA,NA
"981",38.6666666666667,7.78333333333333,189,743,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,47,0,"N",40,0,"E","Abernosa Cattle Ranch, Ethiopia","Grassland",NA,NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,54,8561,NA,NA,NA,"Light grazed savannah, 1 sq-m sample surface area per sample!",NA
"982",38.6666666666667,7.78333333333333,189,743,"Tessema, ZK; de Boer, WF; Baars, RMT; Prins, HHT","2012","Influence of Grazing on Soil Seed Banks Determines the Restoration Potential of Aboveground Vegetation in a Semi-arid Savanna of Ethiopia","BIOTROPICA","10.1111/j.1744-7429.2011.00780.x","http://doi.org/10.1111/j.1744-7429.2011.00780.x","JP",NA,47,0,"N",40,0,"E","Abernosa Cattle Ranch, Ethiopia","Grassland","Grassland",NA,NA,"1000000","100",NA,NA,"4","20","80","Greenhouse",NA,NA,NA,NA,43,4737,NA,NA,NA,"Heavy grazed savannah, 1 sq-m sample surface area per sample!",NA
"983",29.4,-30.4,137,866,"Ghebrehiwot, HM; Kulkarni, MG; Kirkman, KP; Van Staden, J","2012","Smoke and heat: influence on seedling emergence from the germinable soil seed bank of mesic grassland in South Africa","PLANT GROWTH REGULATION","10.1007/s10725-011-9635-5","http://doi.org/10.1007/s10725-011-9635-5","JP",NA,24,0,"S",24,0,"E","Pietermaritzburg, South Africa","Grassland",NA,NA,NA,"40000","50",NA,NA,"3","20","60","Greenhouse",NA,NA,NA,790,37,NA,NA,NA,NA,"Smoke-water treatments in greenhouse increased germination",NA
"984",145.966666666667,-37.1333333333333,132,941,"Meers, TL; Enright, NJ; Bell, TL; Kasel, S","2012","Deforestation strongly affects soil seed banks in eucalypt forests: Generalisations in functional traits and implications for restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.11.004","http://doi.org/10.1016/j.foreco.2011.11.004","JP",NA,8,0,"S",58,0,"E","Delatite Peninsula, Australia","Forest",NA,NA,"68.4",NA,"50",NA,NA,"4","150","600","Greenhouse",NA,NA,NA,NA,68,3897,NA,NA,28,"Native eucalypt forest, but fragmented; Introduced species",NA
"985",145.966666666667,-37.1333333333333,132,941,"Meers, TL; Enright, NJ; Bell, TL; Kasel, S","2012","Deforestation strongly affects soil seed banks in eucalypt forests: Generalisations in functional traits and implications for restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.11.004","http://doi.org/10.1016/j.foreco.2011.11.004","JP",NA,8,0,"S",58,0,"E","Delatite Peninsula, Australia","Forest","Forest",NA,"68.4",NA,"50",NA,NA,"4","150","600","Greenhouse",NA,NA,NA,NA,58,7572,NA,NA,34,"Cleared + grazing, now regenerating forest; Introduced species",NA
"986",145.966666666667,-37.1333333333333,132,941,"Meers, TL; Enright, NJ; Bell, TL; Kasel, S","2012","Deforestation strongly affects soil seed banks in eucalypt forests: Generalisations in functional traits and implications for restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.11.004","http://doi.org/10.1016/j.foreco.2011.11.004","JP",NA,8,0,"S",58,0,"E","Delatite Peninsula, Australia","Forest",NA,NA,"68.4",NA,"50",NA,NA,"4","150","600","Greenhouse",NA,NA,NA,NA,59,404,NA,NA,19,"Native eucalypt forest; Introduced species",NA
"987",145.966666666667,-37.1333333333333,132,941,"Meers, TL; Enright, NJ; Bell, TL; Kasel, S","2012","Deforestation strongly affects soil seed banks in eucalypt forests: Generalisations in functional traits and implications for restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.11.004","http://doi.org/10.1016/j.foreco.2011.11.004","JP",NA,8,0,"S",58,0,"E","Delatite Peninsula, Australia","Forest","Forest",NA,"68.4",NA,"50",NA,NA,"4","150","600","Greenhouse",NA,NA,NA,NA,52,345,NA,NA,14,"Pine plantation; Introduced species",NA
"988",145.966666666667,-37.1333333333333,132,941,"Meers, TL; Enright, NJ; Bell, TL; Kasel, S","2012","Deforestation strongly affects soil seed banks in eucalypt forests: Generalisations in functional traits and implications for restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.11.004","http://doi.org/10.1016/j.foreco.2011.11.004","JP",NA,8,0,"S",58,0,"E","Delatite Peninsula, Australia","Forest",NA,NA,"68.4",NA,"50",NA,NA,"4","150","600","Greenhouse",NA,NA,NA,NA,68,3897,NA,NA,28,"Native eucalypt forest, but fragmented; Introduced species",NA
"989",145.966666666667,-37.1333333333333,132,941,"Meers, TL; Enright, NJ; Bell, TL; Kasel, S","2012","Deforestation strongly affects soil seed banks in eucalypt forests: Generalisations in functional traits and implications for restoration","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2011.11.004","http://doi.org/10.1016/j.foreco.2011.11.004","JP",NA,8,0,"S",58,0,"E","Delatite Peninsula, Australia","Forest","Forest",NA,"68.4",NA,"50",NA,NA,"4","150","600","Greenhouse",NA,NA,NA,NA,58,7572,NA,NA,34,"Cleared + grazing, now regenerating forest; Introduced species",NA
